省市別,縣市別,選區別,鄉鎮市區,村里別,投開票所,候選人號次,得票數,得票率,當選註記
66,000,01,080,0005,0977,2,401,40.79, 
66,000,01,080,0005,0977,3,532,54.12,*
66,000,01,080,0005,0978,1,43,4.86, 
66,000,01,080,0005,0978,2,384,43.44, 
66,000,01,080,0005,0978,3,457,51.7,*
66,000,01,080,0006,1030,1,35,4.4, 
66,000,01,080,0006,1030,2,291,36.6, 
66,000,01,080,0006,1030,3,469,58.99,*
66,000,01,080,0006,1031,1,37,5.51, 
66,000,01,080,0006,1031,2,206,30.65, 
66,000,01,080,0006,1031,3,429,63.84,*
66,000,01,080,0006,1032,1,45,4.85, 
66,000,01,080,0006,1032,2,363,39.12, 
66,000,01,080,0006,1032,3,520,56.03,*
66,000,01,080,0006,1033,1,41,4.47, 
66,000,01,080,0006,1033,2,399,43.51, 
66,000,01,080,0006,1033,3,477,52.02,*
66,000,01,080,0007,1088,1,50,4.61, 
66,000,01,080,0007,1088,2,427,39.35, 
66,000,01,080,0007,1088,3,608,56.04,*
66,000,01,080,0007,1089,1,30,5.34, 
66,000,01,080,0007,1089,2,225,40.04, 
66,000,01,080,0007,1089,3,307,54.63,*
66,000,01,080,0007,1090,1,61,5.97, 
66,000,01,080,0007,1090,2,420,41.14, 
66,000,01,080,0007,1090,3,540,52.89,*
66,000,01,080,0007,1091,1,44,4.94, 
66,000,01,080,0007,1091,2,353,39.66, 
66,000,01,080,0007,1091,3,493,55.39,*
66,000,01,080,0007,1092,1,34,4.29, 
66,000,01,080,0007,1092,2,328,41.41, 
66,000,01,080,0007,1092,3,430,54.29,*
66,000,01,080,0008,0936,1,50,5.21, 
66,000,01,080,0008,0936,2,370,38.58, 
66,000,01,080,0008,0936,3,539,56.2,*
66,000,01,080,0008,0937,1,37,4.19, 
66,000,01,080,0008,0937,2,332,37.56, 
66,000,01,080,0008,0937,3,515,58.26,*
66,000,01,080,0008,0938,1,44,4.71, 
66,000,01,080,0008,0938,2,370,39.57, 
66,000,01,080,0008,0938,3,521,55.72,*
66,000,01,080,0008,0939,1,41,4.28, 
66,000,01,080,0008,0939,2,374,39.0, 
66,000,01,080,0008,0939,3,544,56.73,*
66,000,01,080,0008,0940,1,41,4.5, 
66,000,01,080,0008,0940,2,318,34.91, 
66,000,01,080,0008,0940,3,552,60.59,*
66,000,01,080,0008,0941,1,46,4.95, 
66,000,01,080,0008,0941,2,331,35.63, 
66,000,01,080,0008,0941,3,552,59.42,*
66,000,01,080,0008,0942,1,53,5.37, 
66,000,01,080,0008,0942,2,367,37.18, 
66,000,01,080,0008,0942,3,567,57.45,*
66,000,01,080,0008,0943,1,47,5.27, 
66,000,01,080,0008,0943,2,349,39.17, 
66,000,01,080,0008,0943,3,495,55.56,*
66,000,01,080,0008,0944,1,42,4.61, 
66,000,01,080,0008,0944,2,329,36.07, 
66,000,01,080,0008,0944,3,541,59.32,*
66,000,01,080,0008,0945,1,34,3.91, 
66,000,01,080,0008,0945,2,347,39.93, 
66,000,01,080,0008,0945,3,488,56.16,*
66,000,01,080,0008,0946,1,34,4.58, 
66,000,01,080,0008,0946,2,274,36.88, 
66,000,01,080,0008,0946,3,435,58.55,*
66,000,01,080,0009,1063,1,39,4.52, 
66,000,01,080,0009,1063,2,294,34.07, 
66,000,01,080,0009,1063,3,530,61.41,*
66,000,01,080,0009,1064,1,47,5.05, 
66,000,01,080,0009,1064,2,373,40.11, 
66,000,01,080,0009,1064,3,510,54.84,*
66,000,01,080,0009,1065,1,44,4.61, 
66,000,01,080,0009,1065,2,365,38.22, 
66,000,01,080,0009,1065,3,546,57.17,*
66,000,01,080,0009,1066,1,54,6.21, 
66,000,01,080,0009,1066,2,327,37.63, 
66,000,01,080,0009,1066,3,488,56.16,*
66,000,01,080,0009,1067,1,39,4.24, 
66,000,01,080,0009,1067,2,392,42.66, 
66,000,01,080,0009,1067,3,488,53.1,*
66,000,01,080,0009,1068,1,40,4.38, 
66,000,01,080,0009,1068,2,333,36.47, 
66,000,01,080,0009,1068,3,540,59.15,*
66,000,01,080,0009,1069,1,61,6.03, 
66,000,01,080,0009,1069,2,355,35.11, 
66,000,01,080,0009,1069,3,595,58.85,*
66,000,01,080,0009,1070,1,53,5.63, 
66,000,01,080,0009,1070,2,374,39.74, 
66,000,01,080,0009,1070,3,514,54.62,*
66,000,01,080,0009,1071,1,40,4.86, 
66,000,01,080,0009,1071,2,284,34.51, 
66,000,01,080,0009,1071,3,499,60.63,*
66,000,01,080,0009,1072,1,42,4.68, 
66,000,01,080,0009,1072,2,251,27.95, 
66,000,01,080,0009,1072,3,605,67.37,*
66,000,01,080,0010,1017,1,62,5.31, 
66,000,01,080,0010,1017,2,442,37.84, 
66,000,01,080,0010,1017,3,664,56.85,*
66,000,01,080,0010,1018,1,36,4.09, 
66,000,01,080,0010,1018,2,286,32.46, 
66,000,01,080,0010,1018,3,559,63.45,*
66,000,01,080,0010,1019,1,44,4.46, 
66,000,01,080,0010,1019,2,401,40.63, 
66,000,01,080,0010,1019,3,542,54.91,*
66,000,01,080,0010,1020,1,54,4.99, 
66,000,01,080,0010,1020,2,413,38.13, 
66,000,01,080,0010,1020,3,616,56.88,*
66,000,01,080,0010,1021,1,53,5.57, 
66,000,01,080,0010,1021,2,364,38.24, 
66,000,01,080,0010,1021,3,535,56.2,*
66,000,01,080,0010,1022,1,56,6.39, 
66,000,01,080,0010,1022,2,343,39.16, 
66,000,01,080,0010,1022,3,477,54.45,*
66,000,01,080,0010,1023,1,48,5.15, 
66,000,01,080,0010,1023,2,348,37.34, 
66,000,01,080,0010,1023,3,536,57.51,*
66,000,01,080,0010,1024,1,44,4.39, 
66,000,01,080,0010,1024,2,353,35.19, 
66,000,01,080,0010,1024,3,606,60.42,*
66,000,01,080,0011,1028,1,42,4.73, 
66,000,01,080,0011,1028,2,279,31.42, 
66,000,01,080,0011,1028,3,567,63.85,*
66,000,01,080,0011,1029,1,35,5.3, 
66,000,01,080,0011,1029,2,225,34.04, 
66,000,01,080,0011,1029,3,401,60.67,*
66,000,01,080,0012,1003,1,24,3.38, 
66,000,01,080,0012,1003,2,274,38.59, 
66,000,01,080,0012,1003,3,412,58.03,*
66,000,01,080,0013,1080,1,91,6.81, 
66,000,01,080,0013,1080,2,500,37.43, 
66,000,01,080,0013,1080,3,745,55.76,*
66,000,01,080,0013,1081,1,74,6.03, 
66,000,01,080,0013,1081,2,446,36.35, 
66,000,01,080,0013,1081,3,707,57.62,*
66,000,01,080,0013,1082,1,48,5.54, 
66,000,01,080,0013,1082,2,316,36.45, 
66,000,01,080,0013,1082,3,503,58.02,*
66,000,01,080,0013,1083,1,39,4.33, 
66,000,01,080,0013,1083,2,362,40.18, 
66,000,01,080,0013,1083,3,500,55.49,*
66,000,01,080,0013,1084,1,66,6.81, 
66,000,01,080,0013,1084,2,371,38.29, 
66,000,01,080,0013,1084,3,532,54.9,*
66,000,01,080,0013,1085,1,67,5.72, 
66,000,01,080,0013,1085,2,443,37.83, 
66,000,01,080,0013,1085,3,661,56.45,*
66,000,01,080,0013,1086,1,42,3.79, 
66,000,01,080,0013,1086,2,429,38.72, 
66,000,01,080,0013,1086,3,637,57.49,*
66,000,01,080,0013,1087,1,39,3.54, 
66,000,01,080,0013,1087,2,460,41.74, 
66,000,01,080,0013,1087,3,603,54.72,*
66,000,01,080,0014,0915,1,26,3.41, 
66,000,01,080,0014,0915,2,243,31.89, 
66,000,01,080,0014,0915,3,493,64.7,*
66,000,01,080,0014,0916,1,43,5.5, 
66,000,01,080,0014,0916,2,326,41.69, 
66,000,01,080,0014,0916,3,413,52.81,*
66,000,01,080,0015,1004,1,33,5.04, 
66,000,01,080,0015,1004,2,239,36.49, 
66,000,01,080,0015,1004,3,383,58.47,*
66,000,01,080,0016,1038,1,37,4.24, 
66,000,01,080,0016,1038,2,371,42.55, 
66,000,01,080,0016,1038,3,464,53.21,*
66,000,01,080,0016,1039,1,37,4.56, 
66,000,01,080,0016,1039,2,398,49.01, 
66,000,01,080,0016,1039,3,377,46.43,*
66,000,01,080,0016,1040,1,35,4.04, 
66,000,01,080,0016,1040,2,329,37.99, 
66,000,01,080,0016,1040,3,502,57.97,*
66,000,01,080,0016,1041,1,23,2.86, 
66,000,01,080,0016,1041,2,324,40.25, 
66,000,01,080,0016,1041,3,458,56.89,*
66,000,01,080,0016,1042,1,47,4.5, 
66,000,01,080,0016,1042,2,456,43.64, 
66,000,01,080,0016,1042,3,542,51.87,*
66,000,01,080,0016,1043,1,45,4.66, 
66,000,01,080,0016,1043,2,441,45.7, 
66,000,01,080,0016,1043,3,479,49.64,*
66,000,01,080,0016,1044,1,58,6.83, 
66,000,01,080,0016,1044,2,336,39.58, 
66,000,01,080,0016,1044,3,455,53.59,*
66,000,01,080,0017,0921,1,40,4.77, 
66,000,01,080,0017,0921,2,332,39.57, 
66,000,01,080,0017,0921,3,467,55.66,*
66,000,01,080,0017,0922,1,50,5.63, 
66,000,01,080,0017,0922,2,371,41.78, 
66,000,01,080,0017,0922,3,467,52.59,*
66,000,01,080,0017,0923,1,17,4.18, 
66,000,01,080,0017,0923,2,199,48.89, 
66,000,01,080,0017,0923,3,191,46.93,*
66,000,01,080,0017,0924,1,39,4.39, 
66,000,01,080,0017,0924,2,307,34.57, 
66,000,01,080,0017,0924,3,542,61.04,*
66,000,01,080,0017,0925,1,33,3.54, 
66,000,01,080,0017,0925,2,418,44.9, 
66,000,01,080,0017,0925,3,480,51.56,*
66,000,01,080,0017,0926,1,64,6.75, 
66,000,01,080,0017,0926,2,360,37.97, 
66,000,01,080,0017,0926,3,524,55.27,*
66,000,01,080,0017,0927,1,51,5.11, 
66,000,01,080,0017,0927,2,421,42.14, 
66,000,01,080,0017,0927,3,527,52.75,*
66,000,01,080,0018,0928,1,35,4.67, 
66,000,01,080,0018,0928,2,301,40.13, 
66,000,01,080,0018,0928,3,414,55.2,*
66,000,01,080,0018,0929,1,44,5.59, 
66,000,01,080,0018,0929,2,337,42.82, 
66,000,01,080,0018,0929,3,406,51.59,*
66,000,01,080,0018,0930,1,44,4.61, 
66,000,01,080,0018,0930,2,406,42.51, 
66,000,01,080,0018,0930,3,505,52.88,*
66,000,01,080,0018,0931,1,58,6.4, 
66,000,01,080,0018,0931,2,323,35.65, 
66,000,01,080,0018,0931,3,525,57.95,*
66,000,01,080,0018,0932,1,50,5.36, 
66,000,01,080,0018,0932,2,337,36.12, 
66,000,01,080,0018,0932,3,546,58.52,*
66,000,01,080,0018,0933,1,68,6.25, 
66,000,01,080,0018,0933,2,404,37.13, 
66,000,01,080,0018,0933,3,616,56.62,*
66,000,01,080,0018,0934,1,42,5.28, 
66,000,01,080,0018,0934,2,310,38.99, 
66,000,01,080,0018,0934,3,443,55.72,*
66,000,01,080,0019,0961,1,58,4.8, 
66,000,01,080,0019,0961,2,456,37.72, 
66,000,01,080,0019,0961,3,695,57.49,*
66,000,01,080,0020,1009,1,57,6.05, 
66,000,01,080,0020,1009,2,426,45.22, 
66,000,01,080,0020,1009,3,459,48.73,*
66,000,01,080,0020,1010,1,54,7.11, 
66,000,01,080,0020,1010,2,329,43.35, 
66,000,01,080,0020,1010,3,376,49.54,*
66,000,01,080,0020,1011,1,39,3.94, 
66,000,01,080,0020,1011,2,460,46.42, 
66,000,01,080,0020,1011,3,492,49.65,*
66,000,01,080,0020,1012,1,36,4.04, 
66,000,01,080,0020,1012,2,385,43.21, 
66,000,01,080,0020,1012,3,470,52.75,*
66,000,01,080,0020,1013,1,45,4.91, 
66,000,01,080,0020,1013,2,436,47.55, 
66,000,01,080,0020,1013,3,436,47.55,*
66,000,01,080,0020,1014,1,40,4.52, 
66,000,01,080,0020,1014,2,392,44.29, 
66,000,01,080,0020,1014,3,453,51.19,*
66,000,01,080,0020,1015,1,46,4.67, 
66,000,01,080,0020,1015,2,446,45.33, 
66,000,01,080,0020,1015,3,492,50.0,*
66,000,01,080,0020,1016,1,45,4.63, 
66,000,01,080,0020,1016,2,493,50.77, 
66,000,01,080,0020,1016,3,433,44.59,*
66,000,01,080,0021,1005,1,64,5.36, 
66,000,01,080,0021,1005,2,448,37.49, 
66,000,01,080,0021,1005,3,683,57.15,*
66,000,01,080,0021,1006,1,65,7.05, 
66,000,01,080,0021,1006,2,391,42.41, 
66,000,01,080,0021,1006,3,466,50.54,*
66,000,01,080,0021,1007,1,52,5.63, 
66,000,01,080,0021,1007,2,417,45.18, 
66,000,01,080,0021,1007,3,454,49.19,*
66,000,01,080,0021,1008,1,42,4.46, 
66,000,01,080,0021,1008,2,392,41.66, 
66,000,01,080,0021,1008,3,507,53.88,*
66,000,01,080,0022,0935,1,58,7.41, 
66,000,01,080,0022,0935,2,335,42.78, 
66,000,01,080,0022,0935,3,390,49.81,*
66,000,01,080,0023,0947,1,40,4.15, 
66,000,01,080,0023,0947,2,450,46.68, 
66,000,01,080,0023,0947,3,474,49.17,*
66,000,01,080,0023,0948,1,64,6.68, 
66,000,01,080,0023,0948,2,396,41.34, 
66,000,01,080,0023,0948,3,498,51.98,*
66,000,01,080,0023,0949,1,47,4.87, 
66,000,01,080,0023,0949,2,394,40.83, 
66,000,01,080,0023,0949,3,524,54.3,*
66,000,01,080,0023,0950,1,45,4.35, 
66,000,01,080,0023,0950,2,431,41.64, 
66,000,01,080,0023,0950,3,559,54.01,*
66,000,01,080,0023,0951,1,41,4.31, 
66,000,01,080,0023,0951,2,376,39.54, 
66,000,01,080,0023,0951,3,534,56.15,*
66,000,01,080,0024,1073,1,45,5.34, 
66,000,01,080,0024,1073,2,348,41.28, 
66,000,01,080,0024,1073,3,450,53.38,*
66,000,01,080,0024,1074,1,42,5.07, 
66,000,01,080,0024,1074,2,296,35.75, 
66,000,01,080,0024,1074,3,490,59.18,*
66,000,01,080,0024,1075,1,42,5.08, 
66,000,01,080,0024,1075,2,338,40.92, 
66,000,01,080,0024,1075,3,446,54.0,*
66,000,01,080,0024,1076,1,54,6.11, 
66,000,01,080,0024,1076,2,427,48.3, 
66,000,01,080,0024,1076,3,403,45.59,*
66,000,01,080,0025,1077,1,59,5.81, 
66,000,01,080,0025,1077,2,475,46.75, 
66,000,01,080,0025,1077,3,482,47.44,*
66,000,01,080,0025,1078,1,42,4.68, 
66,000,01,080,0025,1078,2,442,49.28, 
66,000,01,080,0025,1078,3,413,46.04,*
66,000,01,080,0025,1079,1,54,5.15, 
66,000,01,080,0025,1079,2,467,44.56, 
66,000,01,080,0025,1079,3,527,50.29,*
66,000,01,080,0026,0971,1,40,4.73, 
66,000,01,080,0026,0971,2,362,42.84, 
66,000,01,080,0026,0971,3,443,52.43,*
66,000,01,080,0026,0972,1,41,4.34, 
66,000,01,080,0026,0972,2,353,37.35, 
66,000,01,080,0026,0972,3,551,58.31,*
66,000,01,080,0026,0973,1,38,4.08, 
66,000,01,080,0026,0973,2,409,43.93, 
66,000,01,080,0026,0973,3,484,51.99,*
66,000,01,080,0026,0974,1,56,5.23, 
66,000,01,080,0026,0974,2,403,37.63, 
66,000,01,080,0026,0974,3,612,57.14,*
66,000,01,080,0027,0987,1,43,5.11, 
66,000,01,080,0027,0987,2,324,38.48, 
66,000,01,080,0027,0987,3,475,56.41,*
66,000,01,080,0027,0988,1,38,5.51, 
66,000,01,080,0027,0988,2,259,37.54, 
66,000,01,080,0027,0988,3,393,56.96,*
66,000,01,080,0027,0989,1,38,4.63, 
66,000,01,080,0027,0989,2,305,37.15, 
66,000,01,080,0027,0989,3,478,58.22,*
66,000,01,080,0028,0993,1,55,5.78, 
66,000,01,080,0028,0993,2,348,36.55, 
66,000,01,080,0028,0993,3,549,57.67,*
66,000,01,080,0028,0994,1,44,4.47, 
66,000,01,080,0028,0994,2,413,41.97, 
66,000,01,080,0028,0994,3,527,53.56,*
66,000,01,080,0028,0995,1,50,5.29, 
66,000,01,080,0028,0995,2,399,42.22, 
66,000,01,080,0028,0995,3,496,52.49,*
66,000,01,080,0028,0996,1,48,5.29, 
66,000,01,080,0028,0996,2,367,40.46, 
66,000,01,080,0028,0996,3,492,54.24,*
66,000,01,080,0028,0997,1,41,5.58, 
66,000,01,080,0028,0997,2,308,41.9, 
66,000,01,080,0028,0997,3,386,52.52,*
66,000,01,080,0029,1034,1,44,5.21, 
66,000,01,080,0029,1034,2,302,35.78, 
66,000,01,080,0029,1034,3,498,59.0,*
66,000,01,080,0029,1035,1,35,4.38, 
66,000,01,080,0029,1035,2,309,38.63, 
66,000,01,080,0029,1035,3,456,57.0,*
66,000,01,080,0029,1036,1,50,5.02, 
66,000,01,080,0029,1036,2,386,38.76, 
66,000,01,080,0029,1036,3,560,56.22,*
66,000,01,080,0029,1037,1,34,3.65, 
66,000,01,080,0029,1037,2,383,41.14, 
66,000,01,080,0029,1037,3,514,55.21,*
66,000,01,080,0030,1054,1,52,5.55, 
66,000,01,080,0030,1054,2,439,46.85, 
66,000,01,080,0030,1054,3,446,47.6,*
66,000,01,080,0030,1055,1,49,5.14, 
66,000,01,080,0030,1055,2,420,44.07, 
66,000,01,080,0030,1055,3,484,50.79,*
66,000,01,080,0030,1056,1,54,5.66, 
66,000,01,080,0030,1056,2,437,45.81, 
66,000,01,080,0030,1056,3,463,48.53,*
66,000,01,080,0030,1057,1,36,3.73, 
66,000,01,080,0030,1057,2,419,43.46, 
66,000,01,080,0030,1057,3,509,52.8,*
66,000,01,080,0031,0917,1,55,5.56, 
66,000,01,080,0031,0917,2,411,41.56, 
66,000,01,080,0031,0917,3,523,52.88,*
66,000,01,080,0031,0918,1,41,5.24, 
66,000,01,080,0031,0918,2,333,42.53, 
66,000,01,080,0031,0918,3,409,52.23,*
66,000,01,080,0031,0919,1,49,4.91, 
66,000,01,080,0031,0919,2,488,48.9, 
66,000,01,080,0031,0919,3,461,46.19,*
66,000,01,080,0031,0920,1,35,3.8, 
66,000,01,080,0031,0920,2,464,50.33, 
66,000,01,080,0031,0920,3,423,45.88,*
66,000,01,080,0032,1058,1,35,3.86, 
66,000,01,080,0032,1058,2,370,40.84, 
66,000,01,080,0032,1058,3,501,55.3,*
66,000,01,080,0032,1059,1,51,5.26, 
66,000,01,080,0032,1059,2,387,39.94, 
66,000,01,080,0032,1059,3,531,54.8,*
66,000,01,080,0032,1060,1,46,4.72, 
66,000,01,080,0032,1060,2,378,38.77, 
66,000,01,080,0032,1060,3,551,56.51,*
66,000,01,080,0032,1061,1,45,4.93, 
66,000,01,080,0032,1061,2,392,42.98, 
66,000,01,080,0032,1061,3,475,52.08,*
66,000,01,080,0032,1062,1,54,5.21, 
66,000,01,080,0032,1062,2,399,38.48, 
66,000,01,080,0032,1062,3,584,56.32,*
66,000,01,080,0033,1050,1,44,4.87, 
66,000,01,080,0033,1050,2,349,38.65, 
66,000,01,080,0033,1050,3,510,56.48,*
66,000,01,080,0033,1051,1,43,4.38, 
66,000,01,080,0033,1051,2,388,39.55, 
66,000,01,080,0033,1051,3,550,56.07,*
66,000,01,080,0033,1052,1,47,5.01, 
66,000,01,080,0033,1052,2,386,41.15, 
66,000,01,080,0033,1052,3,505,53.84,*
66,000,01,080,0033,1053,1,50,4.71, 
66,000,01,080,0033,1053,2,464,43.73, 
66,000,01,080,0033,1053,3,547,51.56,*
66,000,01,080,0034,0955,1,29,3.62, 
66,000,01,080,0034,0955,2,289,36.08, 
66,000,01,080,0034,0955,3,483,60.3,*
66,000,01,080,0034,0956,1,27,4.23, 
66,000,01,080,0034,0956,2,242,37.87, 
66,000,01,080,0034,0956,3,370,57.9,*
66,000,01,080,0034,0957,1,42,4.71, 
66,000,01,080,0034,0957,2,361,40.52, 
66,000,01,080,0034,0957,3,488,54.77,*
66,000,01,080,0035,0962,1,46,5.38, 
66,000,01,080,0035,0962,2,330,38.6, 
66,000,01,080,0035,0962,3,479,56.02,*
66,000,01,080,0035,0963,1,45,5.2, 
66,000,01,080,0035,0963,2,385,44.51, 
66,000,01,080,0035,0963,3,435,50.29,*
66,000,01,080,0035,0964,1,50,5.79, 
66,000,01,080,0035,0964,2,363,42.01, 
66,000,01,080,0035,0964,3,451,52.2,*
66,000,01,080,0035,0965,1,37,4.21, 
66,000,01,080,0035,0965,2,363,41.34, 
66,000,01,080,0035,0965,3,478,54.44,*
66,000,01,080,0036,0990,1,48,5.15, 
66,000,01,080,0036,0990,2,407,43.67, 
66,000,01,080,0036,0990,3,477,51.18,*
66,000,01,080,0036,0991,1,45,5.17, 
66,000,01,080,0036,0991,2,419,48.11, 
66,000,01,080,0036,0991,3,407,46.73,*
66,000,01,080,0036,0992,1,52,5.54, 
66,000,01,080,0036,0992,2,392,41.79, 
66,000,01,080,0036,0992,3,494,52.67,*
66,000,01,080,0037,1045,1,29,3.22, 
66,000,01,080,0037,1045,2,343,38.03, 
66,000,01,080,0037,1045,3,530,58.76,*
66,000,01,080,0037,1046,1,60,6.94, 
66,000,01,080,0037,1046,2,342,39.54, 
66,000,01,080,0037,1046,3,463,53.53,*
66,000,01,080,0037,1047,1,52,5.88, 
66,000,01,080,0037,1047,2,357,40.34, 
66,000,01,080,0037,1047,3,476,53.79,*
66,000,01,080,0037,1048,1,36,3.77, 
66,000,01,080,0037,1048,2,408,42.68, 
66,000,01,080,0037,1048,3,512,53.56,*
66,000,01,080,0037,1049,1,49,5.41, 
66,000,01,080,0037,1049,2,394,43.54, 
66,000,01,080,0037,1049,3,462,51.05,*
66,000,01,080,0038,0983,1,43,5.05, 
66,000,01,080,0038,0983,2,351,41.2, 
66,000,01,080,0038,0983,3,458,53.76,*
66,000,01,080,0038,0984,1,47,4.87, 
66,000,01,080,0038,0984,2,413,42.75, 
66,000,01,080,0038,0984,3,506,52.38,*
66,000,01,080,0038,0985,1,51,6.04, 
66,000,01,080,0038,0985,2,329,38.93, 
66,000,01,080,0038,0985,3,465,55.03,*
66,000,01,080,0038,0986,1,45,4.84, 
66,000,01,080,0038,0986,2,390,41.94, 
66,000,01,080,0038,0986,3,495,53.23,*
66,000,01,080,0039,0998,1,54,5.26, 
66,000,01,080,0039,0998,2,415,40.41, 
66,000,01,080,0039,0998,3,558,54.33,*
66,000,01,080,0039,0999,1,68,6.53, 
66,000,01,080,0039,0999,2,407,39.06, 
66,000,01,080,0039,0999,3,567,54.41,*
66,000,01,080,0039,1000,1,40,4.22, 
66,000,01,080,0039,1000,2,314,33.12, 
66,000,01,080,0039,1000,3,594,62.66,*
66,000,01,080,0039,1001,1,48,5.14, 
66,000,01,080,0039,1001,2,378,40.47, 
66,000,01,080,0039,1001,3,508,54.39,*
66,000,01,080,0039,1002,1,52,5.76, 
66,000,01,080,0039,1002,2,451,49.94, 
66,000,01,080,0039,1002,3,400,44.3,*
66,000,01,080,0040,0979,1,34,4.34, 
66,000,01,080,0040,0979,2,328,41.84, 
66,000,01,080,0040,0979,3,422,53.83,*
66,000,01,080,0040,0980,1,20,2.61, 
66,000,01,080,0040,0980,2,349,45.56, 
66,000,01,080,0040,0980,3,397,51.83,*
66,000,01,080,0040,0981,1,37,4.0, 
66,000,01,080,0040,0981,2,406,43.89, 
66,000,01,080,0040,0981,3,482,52.11,*
66,000,01,080,0040,0982,1,33,4.23, 
66,000,01,080,0040,0982,2,315,40.38, 
66,000,01,080,0040,0982,3,432,55.38,*
66,000,01,080,0041,0910,1,44,4.28, 
66,000,01,080,0041,0910,2,432,42.06, 
66,000,01,080,0041,0910,3,551,53.65,*
66,000,01,080,0041,0911,1,36,3.69, 
66,000,01,080,0041,0911,2,399,40.92, 
66,000,01,080,0041,0911,3,540,55.38,*
66,000,01,080,0041,0912,1,42,4.67, 
66,000,01,080,0041,0912,2,391,43.44, 
66,000,01,080,0041,0912,3,467,51.89,*
66,000,01,080,0041,0913,1,39,5.6, 
66,000,01,080,0041,0913,2,330,47.41, 
66,000,01,080,0041,0913,3,327,46.98,*
66,000,01,080,0041,0914,1,26,4.01, 
66,000,01,080,0041,0914,2,244,37.65, 
66,000,01,080,0041,0914,3,378,58.33,*
66,000,01,080,0042,1025,1,40,4.05, 
66,000,01,080,0042,1025,2,502,50.86, 
66,000,01,080,0042,1025,3,445,45.09,*
66,000,01,080,0042,1026,1,55,4.94, 
66,000,01,080,0042,1026,2,513,46.05, 
66,000,01,080,0042,1026,3,546,49.01,*
66,000,01,080,0042,1027,1,41,4.87, 
66,000,01,080,0042,1027,2,393,46.67, 
66,000,01,080,0042,1027,3,408,48.46,*
66,000,01,090,0001,1654,1,28,4.02, 
66,000,01,090,0001,1654,2,282,40.46, 
66,000,01,090,0001,1654,3,387,55.52,*
66,000,01,090,0001,1655,1,43,4.24, 
66,000,01,090,0001,1655,2,475,46.8, 
66,000,01,090,0001,1655,3,497,48.97,*
66,000,01,090,0002,1657,1,30,4.18, 
66,000,01,090,0002,1657,2,231,32.17, 
66,000,01,090,0002,1657,3,457,63.65,*
66,000,01,090,0003,1658,1,28,4.29, 
66,000,01,090,0003,1658,2,222,34.05, 
66,000,01,090,0003,1658,3,402,61.66,*
66,000,01,090,0004,1656,1,40,4.84, 
66,000,01,090,0004,1656,2,280,33.9, 
66,000,01,090,0004,1656,3,506,61.26,*
66,000,01,090,0005,1659,1,38,6.83, 
66,000,01,090,0005,1659,2,205,36.87, 
66,000,01,090,0005,1659,3,313,56.29,*
66,000,01,090,0006,1682,1,23,3.95, 
66,000,01,090,0006,1682,2,199,34.13, 
66,000,01,090,0006,1682,3,361,61.92,*
66,000,01,090,0007,1683,1,26,5.47, 
66,000,01,090,0007,1683,2,147,30.95, 
66,000,01,090,0007,1683,3,302,63.58,*
66,000,01,090,0008,1677,1,82,6.73, 
66,000,01,090,0008,1677,2,446,36.62, 
66,000,01,090,0008,1677,3,690,56.65,*
66,000,01,090,0009,1684,1,40,4.42, 
66,000,01,090,0009,1684,2,323,35.73, 
66,000,01,090,0009,1684,3,541,59.85,*
66,000,01,090,0009,1685,1,51,5.39, 
66,000,01,090,0009,1685,2,318,33.62, 
66,000,01,090,0009,1685,3,577,60.99,*
66,000,01,090,0009,1686,1,44,4.64, 
66,000,01,090,0009,1686,2,343,36.18, 
66,000,01,090,0009,1686,3,561,59.18,*
66,000,01,090,0009,1687,1,37,3.87, 
66,000,01,090,0009,1687,2,342,35.81, 
66,000,01,090,0009,1687,3,576,60.31,*
66,000,01,090,0010,1688,1,40,3.94, 
66,000,01,090,0010,1688,2,395,38.92, 
66,000,01,090,0010,1688,3,580,57.14,*
66,000,01,090,0010,1689,1,22,3.26, 
66,000,01,090,0010,1689,2,266,39.47, 
66,000,01,090,0010,1689,3,386,57.27,*
66,000,01,090,0011,1704,1,34,3.06, 
66,000,01,090,0011,1704,2,398,35.86, 
66,000,01,090,0011,1704,3,678,61.08,*
66,000,01,090,0012,1705,1,39,4.37, 
66,000,01,090,0012,1705,2,309,34.6, 
66,000,01,090,0012,1705,3,545,61.03,*
66,000,01,090,0013,1664,1,43,5.32, 
66,000,01,090,0013,1664,2,283,35.02, 
66,000,01,090,0013,1664,3,482,59.65,*
66,000,01,090,0013,1665,1,56,5.45, 
66,000,01,090,0013,1665,2,362,35.25, 
66,000,01,090,0013,1665,3,609,59.3,*
66,000,01,090,0014,1666,1,51,4.75, 
66,000,01,090,0014,1666,2,417,38.83, 
66,000,01,090,0014,1666,3,606,56.42,*
66,000,01,090,0014,1667,1,54,4.85, 
66,000,01,090,0014,1667,2,436,39.17, 
66,000,01,090,0014,1667,3,623,55.97,*
66,000,01,090,0015,1668,1,44,4.0, 
66,000,01,090,0015,1668,2,307,27.91, 
66,000,01,090,0015,1668,3,749,68.09,*
66,000,01,090,0015,1669,1,59,5.6, 
66,000,01,090,0015,1669,2,322,30.58, 
66,000,01,090,0015,1669,3,672,63.82,*
66,000,01,090,0015,1670,1,46,5.15, 
66,000,01,090,0015,1670,2,303,33.89, 
66,000,01,090,0015,1670,3,545,60.96,*
